id,path,name,position,language,loc,words,keywords/builtins.json,keywords/from_import.json,keywords/global.json,keywords/globals.json,keywords/import.json,keywords/inspect.json,keywords/locals.json,keywords/nonlocal.json,loop_statements,loop_nestings,if_statements,if_nestings,functions_calls,function_calls_nestings,params,param_kw_match,return_kw_match,parse_error
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/multiprocessing/connection.py.functions/747-1,answer_challenge,747:1,python,13,62,0,0,0,0,1,0,0,0,0,0,2,1,12,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/multiprocessing/connection.py.functions/788-5,accept,788:5,python,5,19,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/multiprocessing/connection.py.functions/794-1,XmlClient,794:1,python,4,18,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/multiprocessing/connection.py.functions/945-5,reduce_connection,945:5,python,6,30,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/iomenu.py.functions/532-1,_io_binding,532:1,python,35,156,0,1,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,none
405153059,imp_projects4/0/405153059-2ccc80789143d7361a14735d5884830688a4e4b4/microsoft-building-damage-assessment-cnn-siamese-2ccc807/train/train.py.functions/55-1,main,55:1,python,210,823,0,0,4,0,0,0,0,0,11,3,8,2,130,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask/wrappers.py.functions/167-5,_load_form_data,167:5,python,13,27,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/ssl_support.py.functions/223-1,get_win_certfile,223:1,python,21,46,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/filters.py.functions/706-1,do_wordwrap,706:1,python,54,137,0,0,0,0,1,0,0,0,0,0,1,1,4,3,0,0,0,none
500871419,imp_projects4/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/gdb/linux/utils.py.functions/40-1,get_long_type,40:1,python,3,7,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
500871419,imp_projects4/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/gdb/linux/utils.py.functions/77-1,get_target_endianness,77:1,python,11,41,0,0,1,0,0,0,0,0,0,0,2,2,4,3,0,0,0,none
500871419,imp_projects4/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/gdb/linux/utils.py.functions/114-1,is_target_arch,114:1,python,8,33,0,0,1,0,0,0,0,0,0,0,2,2,5,3,0,0,0,none
500871419,imp_projects4/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/gdb/linux/utils.py.functions/129-1,get_gdbserver_type,129:1,python,28,76,0,0,2,0,0,0,0,0,0,0,3,2,7,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/misc/bgprocess/process_executor.py.functions/72-1,_log_exception,72:1,python,11,32,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/misc/bgprocess/process_executor.py.functions/158-5,__init__,158:5,python,16,42,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/misc/bgprocess/process_executor.py.functions/233-1,update_status,233:1,python,22,70,0,0,0,0,1,0,0,0,0,0,1,1,9,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/_reloader.py.functions/218-5,__init__,218:5,python,39,113,0,2,0,0,0,0,0,0,0,0,4,2,16,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/_reloader.py.functions/309-1,ensure_echo_on,309:1,python,14,55,0,0,0,0,1,0,0,0,0,0,2,1,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/_reloader.py.functions/325-1,run_with_reloader,325:1,python,17,63,0,0,0,0,1,0,0,0,0,0,1,1,11,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/namespaces.py.functions/70-5,_gen_nspkg_line,70:5,python,10,32,0,0,0,0,0,0,1,0,0,0,1,1,7,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/http/cookies.py.functions/245-1,_getdate,245:1,python,6,45,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/telnetlib.py.functions/563-5,mt_interact,563:5,python,9,28,0,0,0,0,1,0,0,0,1,1,1,1,4,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_dummy_thread.py.functions/29-1,start_new_thread,29:1,python,31,126,0,0,2,0,1,0,0,0,0,0,3,1,10,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_dummy_thread.py.functions/102-5,acquire,102:5,python,23,99,0,0,0,0,1,0,0,0,0,0,3,3,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_dummy_thread.py.functions/186-1,interrupt_main,186:1,python,8,23,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/wheel/cli/__init__.py.functions/12-1,require_pkgresources,12:1,python,5,18,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/wheel/cli/__init__.py.functions/23-1,unpack_f,23:1,python,3,12,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/wheel/cli/__init__.py.functions/28-1,pack_f,28:1,python,3,14,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/wheel/cli/__init__.py.functions/33-1,convert_f,33:1,python,3,14,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/wheel/cli/__init__.py.functions/38-1,version_f,38:1,python,3,10,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/scripting.py.functions/137-5,__init__,137:5,python,12,47,0,1,0,0,0,0,0,0,1,1,2,2,6,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/distlib/_backport/shutil.py.functions/435-1,_call_external_zip,435:1,python,16,56,0,2,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/distlib/_backport/shutil.py.functions/452-1,_make_zipfile,452:1,python,46,184,0,0,0,0,1,0,0,0,2,2,8,4,14,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/distlib/_backport/shutil.py.functions/660-1,_unpack_zipfile,660:1,python,36,95,0,0,0,0,1,0,0,0,1,1,4,1,15,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dateutil/parser/__init__.py.functions/21-1,__deprecated_private_func,21:1,python,14,52,0,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dateutil/parser/__init__.py.functions/36-1,__deprecate_private_class,36:1,python,17,59,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/util/compat.py.functions/231-5,has_pep3147,231:5,python,12,13,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/browser/server_groups/servers/databases/schemas/views/__init__.py.functions/515-5,formatter,515:5,python,15,52,0,0,0,0,1,0,0,0,1,1,1,1,6,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/browser/server_groups/servers/databases/schemas/views/__init__.py.functions/1084-5,_generate_and_return_trigger_sql,1084:5,python,63,205,0,0,0,0,1,0,0,0,2,2,4,2,20,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/browser/server_groups/servers/databases/schemas/views/__init__.py.functions/1179-5,get_trigger_sql,1179:5,python,92,252,0,0,0,0,1,0,0,0,1,1,7,1,28,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/util.py.functions/262-1,guess_decode,262:1,python,19,68,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/util.py.functions/300-1,terminal_encoding,300:1,python,6,26,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/os.py.functions/39-1,_exists,39:1,python,2,7,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/os.py.functions/613-1,get_exec_path,613:1,python,42,118,0,0,0,0,1,0,0,0,0,0,5,2,7,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/os.py.functions/974-1,popen,974:1,python,20,92,0,0,0,0,1,0,0,0,0,0,4,1,11,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/os.py.functions/1019-1,fdopen,1019:1,python,5,28,0,0,0,0,1,0,0,0,0,0,1,1,4,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/os.py.functions/1098-5,add_dll_directory,1098:5,python,17,64,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/cryptography/hazmat/_oid.py.functions/71-5,_name,71:5,python,5,15,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/turtledemo/round_dance.py.functions/27-1,stop,27:1,python,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/turtledemo/round_dance.py.functions/31-1,main,31:1,python,52,124,0,0,1,0,0,0,0,0,4,2,3,1,31,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_pyio.py.functions/41-1,open,41:1,python,215,1476,0,0,0,0,2,0,0,0,0,0,24,2,38,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_pyio.py.functions/259-1,_open_code_with_warning,259:1,python,15,78,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_pyio.py.functions/1601-5,__del__,1601:5,python,6,29,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_pyio.py.functions/1999-5,__init__,1999:5,python,39,131,0,0,0,0,1,0,0,0,0,0,6,2,13,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/multiprocessing/popen_forkserver.py.functions/61-5,poll,61:5,python,14,48,0,1,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/orm/instrumentation.py.functions/532-1,_generate_init,532:1,python,44,104,0,0,0,0,0,0,1,0,0,0,3,1,8,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask_security/unified_signin.py.functions/868-1,us_qrcode,868:1,python,37,82,0,1,0,0,1,0,0,0,0,0,3,1,11,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/virtualenv/discovery/builtin.py.functions/57-1,propose_interpreters,57:1,python,37,118,0,1,0,0,0,0,0,0,3,2,7,3,16,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/testing/plugin/plugin_base.py.functions/29-1,post_begin,29:1,python,27,45,0,1,0,0,2,0,0,0,0,0,1,1,5,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/testing/plugin/plugin_base.py.functions/59-1,stop_test_class,59:1,python,8,27,0,1,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/testing/plugin/plugin_base.py.functions/69-1,want_class,69:1,python,16,49,0,2,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/testing/plugin/plugin_base.py.functions/88-1,_init_symbols,88:1,python,7,21,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/testing/plugin/plugin_base.py.functions/121-1,set_fixture_functions,121:1,python,5,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/debugobj.py.functions/122-1,_object_browser,122:1,python,14,70,0,1,0,0,1,0,0,0,0,0,0,0,13,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/tools/debugger/__init__.py.functions/551-1,direct_new,551:1,python,73,266,0,1,0,0,0,0,0,0,1,1,5,2,10,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/colorizer.py.functions/297-1,_color_delegator,297:1,python,32,206,0,2,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_distutils/command/_framework_compat.py.functions/42-1,vars,42:1,python,5,16,0,0,0,0,0,0,1,0,0,0,1,1,4,2,0,0,0,none
500871419,imp_projects4/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/tests/attr.py.functions/269-1,setup_log,269:1,python,18,50,0,0,1,0,0,0,0,0,0,0,3,1,7,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_vendor/distlib/wheel.py.functions/682-5,_get_dylib_cache,682:5,python,8,25,0,0,1,0,0,0,0,0,0,0,1,1,4,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pickletools.py.functions/2842-1,_test,2842:1,python,3,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pkgutil.py.functions/40-1,read_code,40:1,python,11,23,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pkgutil.py.functions/144-1,_iter_file_finder_modules,144:1,python,39,107,0,0,0,0,1,0,0,0,2,2,5,2,8,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pkgutil.py.functions/188-1,_import_imp,188:1,python,5,15,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pkgutil.py.functions/205-5,__init__,205:5,python,6,21,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pkgutil.py.functions/227-5,iter_modules,227:5,python,39,107,0,0,0,0,1,0,0,0,2,2,5,2,8,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pkgutil.py.functions/371-5,iter_zipimport_modules,371:5,python,27,92,0,0,0,0,1,0,0,0,1,1,6,2,8,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/nodes.py.functions/526-5,from_untrusted,526:5,python,10,48,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/textedit.py.functions/123-5,__init__,123:5,python,7,25,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/outwin.py.functions/24-1,compile_progs,24:1,python,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/locations/_distutils.py.functions/24-1,distutils_scheme,24:1,python,79,234,0,1,0,0,0,0,0,0,1,1,7,2,19,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/smtpd.py.functions/112-1,usage,112:1,python,5,20,0,0,0,1,0,0,0,0,0,0,1,1,4,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/smtpd.py.functions/755-5,_deliver,755:5,python,23,76,0,0,0,0,1,0,0,0,1,1,0,0,8,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/smtpd.py.functions/786-5,process_message,786:5,python,75,211,0,4,0,0,0,0,0,0,3,1,9,2,26,2,0,0,0,none
