id,name,language,functions,functions_with_kw,keywords/builtins.json,keywords/from_import.json,keywords/global.json,keywords/globals.json,keywords/import.json,keywords/inspect.json,keywords/locals.json,keywords/nonlocal.json,parse_error
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/metadata/__init__.py,python,7,2,0,1,0,0,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dns/rdataset.py,python,19,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/idle_test/test_debugobj_r.py,python,2,0,0,0,0,0,0,0,0,0,none
332163207,imp_projects4/0/332163207-deb8d3cccdd36e5f2eb3e66fdae139628f26edb5/derick-droid-apractial-introductory-projects-deb8d3c/n0.5.py,python,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dns/name.py,python,54,0,0,0,0,0,0,0,0,0,none
610643972,imp_projects4/0/610643972-fb1f5832b721edcf5eeaaee98d66bb42633bf0b5/n57uctf-yetictf-2023-finals-fb1f583/store-api/store-api/manage.py,python,1,1,0,1,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/local.py,python,89,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/virtualenv/__main__.py,python,4,1,0,1,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/encodings/cp1253.py,python,5,0,0,0,0,0,0,0,0,0,none
254911995,imp_projects4/0/254911995-2c90725937cd64f2c0bd57566f429c03e54a7293/xbinlove2006-myecgpro-2c90725/Ecg.py,python,5,0,0,0,0,0,0,0,0,0,none
610643972,imp_projects4/0/610643972-fb1f5832b721edcf5eeaaee98d66bb42633bf0b5/n57uctf-yetictf-2023-finals-fb1f583/jora/checker/checker.py,python,12,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/migrations/env.py,python,2,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/browser/server_groups/servers/databases/schemas/__init__.py,python,30,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_distutils/file_util.py,python,4,2,0,2,0,0,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/encodings/iso2022_jp_ext.py,python,1,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/ddl/mssql.py,python,19,0,0,0,0,0,0,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/command/__init__.py,python,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/docutils/writers/s5_html/__init__.py,python,12,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/psycopg2/_ipaddress.py,python,5,1,0,0,1,0,1,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/utils/wheel.py,python,6,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/chardet/jpcntx.py,python,10,0,0,0,0,0,0,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/chardet/eucjpprober.py,python,6,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/parasail.py,python,0,0,0,0,0,0,0,0,0,0,none
697336100,imp_projects4/0/697336100-68b6a86886f0844a9fd1fe78b489a689262269ff/suppression-bureau-boh_app-68b6a86/tests/test_boh_app.py,python,11,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/certifi/__main__.py,python,0,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/pygments/filters/__init__.py,python,21,0,0,0,0,0,0,0,0,0,none
234945723,imp_projects4/0/234945723-f8961b7da0fb3c4c6a5ae83a65d3fbacdd86baa9/xsolinsx-AISashaBot-f8961b7/plugins/optional/shout.py,python,1,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/idle_test/test_percolator.py,python,18,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/snowballstemmer/__init__.py,python,2,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/__init__.py,python,1,1,0,1,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/testing/__init__.py,python,1,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py,python,13,0,0,0,0,0,0,0,0,0,none
610643972,imp_projects4/0/610643972-fb1f5832b721edcf5eeaaee98d66bb42633bf0b5/n57uctf-yetictf-2023-finals-fb1f583/store-api/store-api/reviews/urls.py,python,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/email/_policybase.py,python,22,0,0,0,0,0,0,0,0,0,none
710344635,imp_projects4/0/710344635-e68a761565e967d9b31efc2b8dc83b75f9461265/Rahdyce-Robotics--e68a761/IEEE/GameViewer.py,python,1,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/docutils/io.py,python,23,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/asyncio/unix_events.py,python,105,0,0,0,0,0,0,0,0,0,none
371602227,imp_projects4/0/371602227-f707235c1f9236a86da44b45a06f2e9d7d094ed4/JaideepPrasad-Data-Science-f707235/Python Projects/Sudoku_w_Backtraking/GUI.py,python,5,0,0,0,0,0,0,0,0,0,none
610643972,imp_projects4/0/610643972-fb1f5832b721edcf5eeaaee98d66bb42633bf0b5/n57uctf-yetictf-2023-finals-fb1f583/store-api/store-api/reviews/models.py,python,1,0,0,0,0,0,0,0,0,0,none
33257894,imp_projects4/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/marker_detector/tests/test_square.py,python,3,0,0,0,0,0,0,0,0,0,none
176405072,imp_projects4/0/176405072-b1d5050827327c6e3341118f287f2c4fdd20d7e8/byund-shiftsystem-test-b1d5050/adminFunctions.py,python,17,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/operations/check.py,python,5,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask_mail.py,python,36,1,0,1,0,0,0,0,0,0,none
68907634,imp_projects4/0/68907634-eea28f64ad459e7a2be5606ed47617bdf78815fa/collective-plonefr-eea28f6/src/plonefr.theme/src/plonefr/theme/testing.py,python,20,3,0,1,0,1,1,0,1,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/testing/requirements.py,python,21,1,0,1,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pyasn1/compat/octets.py,python,13,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/ctypes/util.py,python,15,3,0,1,0,0,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/stackviewer.py,python,15,2,0,1,1,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/utils/deprecation.py,python,3,1,0,0,1,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask_sqlalchemy/model.py,python,6,0,0,0,0,0,0,0,0,0,none
610643972,imp_projects4/0/610643972-fb1f5832b721edcf5eeaaee98d66bb42633bf0b5/n57uctf-yetictf-2023-finals-fb1f583/store-api/store-api/tokens/jwt.py,python,18,0,0,0,0,0,0,0,0,0,none
471308004,imp_projects4/0/471308004-4929a02a2f2639d91274134695229d736c986d9f/ska-telescope-ska-tango-testing-4929a02/src/ska_tango_testing/integration/typed_event.py,python,6,0,0,0,0,0,0,0,0,0,none
763189234,imp_projects4/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab01/tutorial/buyLotsOfFruit.py,python,1,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_distutils/util.py,python,18,7,0,3,3,0,2,0,0,0,none
33257894,imp_projects4/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/speller/widgets.py,python,104,0,0,0,0,0,0,0,0,0,none
613263825,imp_projects4/0/613263825-f43825b09e4ff1a02009acba996d7843fbe7ab9d/codeXii-alx-higher_level_programming-f43825b/0x0F-python-object_relational_mapping/3-my_safe_filter_states.py,python,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/markupsafe/_compat.py,python,2,0,0,0,0,0,0,0,0,0,none
656818159,imp_projects4/0/656818159-ed5f7f66dcb04404c4f83895b69ba6096e3b6de5/michelre-detective-box-2-api-ed5f7f6/migrations/versions/b52f0ae18f59_initial_setup.py,python,2,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_vendor/html5lib/_trie/datrie.py,python,9,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_vendor/importlib_metadata/_itertools.py,python,2,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dns/rdtypes/ANY/TXT.py,python,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/cryptography/hazmat/primitives/hashes.py,python,14,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/cli/parser.py,python,17,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__init__.py,python,99,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_vendor/packaging/_manylinux.py,python,13,2,0,0,0,0,2,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/config/_validate_pyproject/error_reporting.py,python,22,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/xml/etree/ElementTree.py,python,115,3,0,2,0,0,2,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/certifi/core.py,python,7,2,0,0,2,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/unittest/util.py,python,9,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/operations/build/wheel.py,python,1,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dateutil/tz/_factories.py,python,7,0,0,0,0,0,0,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distlib/__init__.py,python,3,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/extension.py,python,3,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/utils/logging.py,python,15,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/exc.py,python,21,2,0,1,0,1,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/inspection.py,python,3,0,0,0,0,0,0,0,0,0,none
11185806,imp_projects4/0/11185806-1e726cdf02fa5fbbe1090778f5730048c565d7a5/remig-brickr-1e726cd/app/models/__init__.py,python,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/autogenerate/api.py,python,17,1,0,1,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/ddl/postgresql.py,python,24,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/wheel/wheelfile.py,python,7,0,0,0,0,0,0,0,0,0,none
236927631,imp_projects4/0/236927631-411b05cfcfe2bfdbdaa09dd276113dca9dc4007f/bk-cva-Car-Virtual-Assistant-411b05c/src/dialog_manager/dialog_manager.py,python,6,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/models/link.py,python,21,1,0,1,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/authenticate/ldap.py,python,7,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/timeit.py,python,9,2,0,0,0,0,2,0,0,0,none
549346379,imp_projects4/0/549346379-75337b750cbb278c6423903297bf243d4daa351d/sawaiyutaka-TTC2022-75337b7/exploratory/5b_optuna_3rd.py,python,1,0,0,0,0,0,0,0,0,0,none
455259988,imp_projects4/0/455259988-0a8dd8033445129876aa932c0de04b98185afb5e/andrebsilva-python-learn-0a8dd80/Part_OO/simple_class_test.py,python,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/virtualenv/util/six.py,python,2,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask/globals.py,python,3,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/rich/_wrap.py,python,2,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/distutils/command/upload.py,python,4,0,0,0,0,0,0,0,0,0,none
332163207,imp_projects4/0/332163207-deb8d3cccdd36e5f2eb3e66fdae139628f26edb5/derick-droid-apractial-introductory-projects-deb8d3c/Miscellaneous Topics/introduction/exercise/no12/no12.py,python,0,0,0,0,0,0,0,0,0,0,none
33257894,imp_projects4/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/marker_detector/marker_detector.py,python,19,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/__main__.py,python,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/utils/entrypoints.py,python,1,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dns/rdtypes/ANY/OPT.py,python,5,0,0,0,0,0,0,0,0,0,none
763189234,imp_projects4/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/grading.py,python,16,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/bcrypt/__about__.py,python,0,0,0,0,0,0,0,0,0,0,none
656818159,imp_projects4/0/656818159-ed5f7f66dcb04404c4f83895b69ba6096e3b6de5/michelre-detective-box-2-api-ed5f7f6/api/routers/help.py,python,4,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/virtualenv/util/path/_sync.py,python,9,0,0,0,0,0,0,0,0,0,none
384746716,imp_projects4/0/384746716-b09f58e9c4664fa9842eead95b3e54a8027870e2/neuronic-ai-OV_Data_Bridge-b09f58e/sectors/ov/urls.py,python,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/lib2to3/pgen2/tokenize.py,python,15,0,0,0,0,0,0,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/archive_util.py,python,7,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pycparser/c_parser.py,python,159,0,0,0,0,0,0,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/requests/structures.py,python,14,0,0,0,0,0,0,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/distlib/database.py,python,69,1,0,0,0,0,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/turtledemo/sorting_animate.py,python,23,1,0,0,1,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/passlib/crypto/scrypt/_builtin.py,python,6,0,0,0,0,0,0,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/_distutils/fancy_getopt.py,python,18,0,0,0,0,0,0,0,0,0,none
763189234,imp_projects4/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/graphicsDisplay.py,python,52,1,0,0,1,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/idle_test/test_redirector.py,python,17,0,0,0,0,0,0,0,0,0,none
